Customer_ID,First_Name,Last_Name,Gender,Age,Age_Group,Date_of_Birth,Marital_Status,Education,Occupation,Employment_Status,Customer_Segment,Customer_Value_Category,Customer_Status,Credit_Card,Debit_Card,Online_Banking,Mobile_Banking
CUST-16425,Mark,Martin,Male,34,26-35,1990-04-28,Single,High School,Administrative,Salaried,Standard,Silver,Active,Yes,Yes,No,Yes
CUST-15161,Dorothy,Moore,Female,39,36-50,1984-08-22,Married,Bachelor,Management,Contract,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-14547,Kenneth,Baker,Male,54,51-65,1970-01-08,Married,Associate,Administrative,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-22801,Nicole,Wilson,Female,57,51-65,1967-02-24,Divorced,High School,Services,Salaried,Standard,Bronze,Active,No,Yes,No,Yes
CUST-10138,Shirley,Robinson,Female,35,26-35,1989-05-31,Married,Bachelor,Management,Salaried,Premium,Gold,Inactive,Yes,Yes,Yes,Yes
CUST-17723,James,Flores,Male,49,36-50,1974-07-03,Divorced,Bachelor,Technology,Salaried,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-13777,Dorothy,Wilson,Female,26,26-35,1997-08-29,Single,Master,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-16181,Rebecca,Williams,Female,40,36-50,1983-10-28,Married,Bachelor,Professional,Salaried,High Value,Platinum,Active,Yes,Yes,No,Yes
CUST-19137,Mary,Lee,Female,31,26-35,1992-09-28,Married,Bachelor,Professional,Salaried,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-20224,Jacob,Scott,Male,21,18-25,2002-07-11,Single,Bachelor,Management,Self-Employed,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-27514,Sarah,Anderson,Female,21,18-25,2002-09-05,Married,Associate,Services,Salaried,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-19469,Kimberly,Nelson,Female,59,51-65,1965-03-11,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-26930,Amy,Lewis,Female,61,51-65,1962-11-20,Married,Bachelor,Sales,Self-Employed,Standard,Silver,Active,Yes,Yes,Yes,No
CUST-20114,James,Lopez,Male,24,18-25,2000-04-20,Single,Master,Technology,Salaried,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-13024,Joseph,Jones,Male,44,36-50,1980-02-23,Married,Bachelor,Management,Self-Employed,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-20827,Thomas,Brown,Male,48,36-50,1975-10-29,Married,Bachelor,Technology,Self-Employed,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-27916,Ronald,Rodriguez,Male,42,36-50,1982-02-13,Married,Associate,Sales,Salaried,Standard,Silver,Active,Yes,Yes,No,Yes
CUST-13920,Nicole,Moore,Female,26,26-35,1998-06-13,Married,Master,Management,Salaried,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-22533,Alexander,Rodriguez,Male,18,18-25,2006-01-19,Married,Bachelor,Student,Unemployed,Emerging,Bronze,Active,Yes,No,Yes,Yes
CUST-18837,Ryan,Harris,Male,49,36-50,1975-03-16,Married,High School,Skilled Labor,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-17328,Mary,Rivera,Female,42,36-50,1982-04-20,Married,Associate,Sales,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-26792,Robert,Clark,Male,22,18-25,2001-11-20,Single,Bachelor,Management,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-29792,Emily,Garcia,Female,45,36-50,1978-07-08,Married,Bachelor,Technology,Self-Employed,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-11398,Nicholas,Johnson,Male,52,51-65,1971-07-13,Married,High School,Services,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-23721,Jason,Lopez,Male,29,26-35,1994-10-10,Married,High School,Sales,Salaried,Emerging,Silver,Active,No,Yes,Yes,Yes
CUST-23276,Paul,Taylor,Male,43,36-50,1981-01-09,Married,Master,Professional,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-26618,John,Lewis,Male,26,26-35,1997-08-19,Married,Bachelor,Sales,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-27805,Anna,Hill,Female,34,26-35,1989-08-10,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-29851,Gregory,Nelson,Male,34,26-35,1989-12-30,Single,High School,Administrative,Self-Employed,Standard,Silver,Active,Yes,Yes,No,Yes
CUST-28098,Patricia,Hernandez,Female,67,65+,1957-06-13,Married,Bachelor,Retired,Retired,Emerging,Silver,Active,Yes,Yes,Yes,No
CUST-17415,Thomas,Anderson,Male,46,36-50,1978-01-16,Married,Master,Professional,Self-Employed,Premium,Platinum,Active,Yes,Yes,Yes,No
CUST-22614,Matthew,Anderson,Male,20,18-25,2003-08-04,Single,Bachelor,Professional,Contract,Emerging,Silver,Active,No,Yes,No,Yes
CUST-13505,Amy,Moore,Female,50,36-50,1974-04-23,Married,Bachelor,Finance,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-16419,Margaret,Allen,Female,37,36-50,1987-04-13,Divorced,High School,Services,Salaried,Emerging,Silver,Active,No,Yes,Yes,Yes
CUST-18910,Melissa,Lopez,Female,36,36-50,1988-02-06,Married,Associate,Sales,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-13740,Elizabeth,Scott,Female,39,36-50,1985-03-24,Single,High School,Skilled Labor,Salaried,Standard,Bronze,Active,Yes,Yes,No,No
CUST-27024,Jonathan,King,Male,18,18-25,2005-08-16,Single,High School,Administrative,Salaried,Emerging,Silver,Active,No,No,Yes,Yes
CUST-12496,Kevin,Wilson,Male,44,36-50,1979-09-26,Divorced,Bachelor,Professional,Contract,Premium,Silver,Active,Yes,No,Yes,Yes
CUST-29011,Donna,Williams,Female,38,36-50,1985-07-13,Married,Bachelor,Management,Salaried,Premium,Gold,Active,No,No,No,Yes
CUST-24973,Brandon,King,Male,44,36-50,1980-04-05,Married,High School,Administrative,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-29655,Deborah,Taylor,Female,52,51-65,1971-11-18,Single,Master,Healthcare,Self-Employed,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-17512,Pamela,Brown,Female,24,18-25,1999-10-22,Married,Bachelor,Finance,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-21935,Donald,Thomas,Male,61,51-65,1962-12-23,Divorced,High School,Skilled Labor,Salaried,Standard,Silver,Inactive,No,Yes,Yes,No
CUST-26883,Helen,Green,Female,41,36-50,1982-10-18,Single,Bachelor,Finance,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-12795,Donald,White,Male,65,51-65,1959-02-17,Married,Associate,Retired,Retired,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-19060,Daniel,Nguyen,Male,42,36-50,1981-12-07,Married,High School,Skilled Labor,Salaried,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-25791,Rebecca,Allen,Female,33,26-35,1990-10-21,Married,Bachelor,Sales,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-29465,Donna,Martin,Female,21,18-25,2003-05-08,Single,Doctorate,Student,Unemployed,Emerging,Bronze,Active,No,Yes,No,Yes
CUST-27114,Samantha,Hall,Female,53,51-65,1971-01-04,Single,Master,Technology,Contract,High Value,Platinum,Active,Yes,Yes,Yes,Yes
CUST-13571,Andrew,Hall,Male,47,36-50,1976-07-10,Single,Bachelor,Finance,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-18661,Andrew,Young,Male,69,65+,1954-11-22,Married,Master,Retired,Retired,Standard,Silver,Active,No,No,No,Yes
CUST-18332,Anna,Davis,Female,49,36-50,1974-08-27,Married,High School,Skilled Labor,Salaried,Emerging,Bronze,Active,No,Yes,Yes,Yes
CUST-27680,David,Torres,Male,51,51-65,1973-01-14,Single,Master,Management,Self-Employed,High Value,Gold,Active,Yes,Yes,Yes,No
CUST-25903,George,Ramirez,Male,37,36-50,1986-07-31,Married,Doctorate,Technology,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-20732,Laura,Hall,Female,46,36-50,1977-11-20,Married,Bachelor,Sales,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-26096,Betty,Taylor,Female,48,36-50,1975-09-04,Divorced,Bachelor,Technology,Contract,High Value,Platinum,Active,Yes,No,No,Yes
CUST-21219,Charles,Garcia,Male,32,26-35,1991-10-06,Single,High School,Services,Salaried,Emerging,Silver,Active,No,Yes,Yes,Yes
CUST-25853,Brandon,Young,Male,30,26-35,1993-08-26,Single,Bachelor,Management,Salaried,Premium,Silver,Inactive,Yes,Yes,Yes,No
CUST-24983,Cynthia,Scott,Female,28,26-35,1995-11-08,Married,High School,Services,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-16353,Larry,Garcia,Male,47,36-50,1976-12-11,Married,Master,Technology,Salaried,High Risk,Gold,Active,Yes,Yes,Yes,No
CUST-17956,Barbara,Sanchez,Female,46,36-50,1977-07-20,Married,Bachelor,Sales,Salaried,Premium,Platinum,Active,Yes,No,Yes,No
CUST-26781,Robert,Ramirez,Male,37,36-50,1987-06-30,Married,Bachelor,Technology,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-23711,Joseph,Hernandez,Male,35,26-35,1988-08-02,Married,Bachelor,Sales,Salaried,Standard,Silver,Active,No,Yes,No,Yes
CUST-20467,Gary,Harris,Male,18,18-25,2005-10-14,Single,High School,Student,Unemployed,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-26272,Nicole,Nelson,Female,48,36-50,1975-12-10,Married,Bachelor,Management,Self-Employed,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-10715,George,Sanchez,Male,21,18-25,2002-11-21,Single,High School,Student,Unemployed,Emerging,Bronze,Active,Yes,No,Yes,Yes
CUST-14451,Joshua,Martinez,Male,40,36-50,1984-06-09,Married,High School,Administrative,Salaried,Standard,Silver,Active,Yes,Yes,No,No
CUST-22631,Daniel,Harris,Male,37,36-50,1987-06-07,Married,Doctorate,Technology,Salaried,Premium,Gold,Dormant,Yes,Yes,Yes,Yes
CUST-26092,Margaret,Garcia,Female,38,36-50,1986-03-18,Single,Bachelor,Management,Salaried,Premium,Gold,Inactive,No,Yes,No,Yes
CUST-24827,Steven,Flores,Male,50,36-50,1974-06-16,Married,Bachelor,Finance,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-25661,Mark,Lopez,Male,18,18-25,2005-12-05,Single,High School,Services,Salaried,Emerging,Bronze,Dormant,Yes,Yes,Yes,No
CUST-28637,Ashley,Hall,Female,40,36-50,1983-08-22,Married,Master,Management,Salaried,Standard,Silver,Active,Yes,Yes,Yes,No
CUST-17576,Scott,Anderson,Male,44,36-50,1979-10-03,Single,Associate,Sales,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-16629,Patricia,Smith,Female,49,36-50,1975-01-04,Married,High School,Skilled Labor,Self-Employed,Standard,Silver,Active,No,Yes,No,Yes
CUST-10007,Brian,Martin,Male,35,26-35,1989-03-25,Married,High School,Sales,Salaried,Emerging,Bronze,Dormant,Yes,Yes,Yes,No
CUST-13534,Richard,Thomas,Male,54,51-65,1969-07-31,Married,Doctorate,Management,Self-Employed,High Value,Platinum,Active,Yes,Yes,Yes,Yes
CUST-25015,Jessica,Lewis,Female,48,36-50,1975-07-12,Married,Associate,Skilled Labor,Salaried,Emerging,Bronze,Active,Yes,Yes,Yes,Yes
CUST-29994,Jacob,Hill,Male,34,26-35,1989-09-23,Single,Master,Professional,Self-Employed,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-29200,Joshua,Sanchez,Male,30,26-35,1994-02-15,Single,Bachelor,Professional,Self-Employed,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-23485,Karen,Harris,Female,53,51-65,1970-07-25,Married,High School,Sales,Salaried,Standard,Silver,Active,Yes,Yes,Yes,No
CUST-27314,Larry,Martin,Male,38,36-50,1986-05-01,Married,High School,Administrative,Unemployed,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-13703,Frank,Scott,Male,23,18-25,2001-01-30,Single,Associate,Sales,Salaried,Standard,Silver,Active,Yes,Yes,No,Yes
CUST-18197,Donna,Young,Female,48,36-50,1975-09-03,Married,Bachelor,Professional,Salaried,Premium,Silver,Active,No,Yes,Yes,Yes
CUST-28690,Gregory,Rivera,Male,63,51-65,1961-02-12,Divorced,Master,Professional,Salaried,Standard,Gold,Active,Yes,Yes,Yes,Yes
CUST-26756,Kathleen,Harris,Female,53,51-65,1970-08-21,Married,Master,Professional,Self-Employed,Premium,Gold,Active,No,Yes,Yes,No
CUST-20183,Gary,Hall,Male,37,36-50,1987-03-26,Married,High School,Sales,Salaried,Emerging,Bronze,Active,Yes,Yes,Yes,Yes
CUST-26201,Debra,Ramirez,Female,19,18-25,2005-04-24,Single,High School,Skilled Labor,Salaried,Emerging,Bronze,Active,No,Yes,Yes,Yes
CUST-24613,Stephanie,Wilson,Female,35,26-35,1988-12-26,Married,Bachelor,Technology,Salaried,High Value,Gold,Active,Yes,Yes,Yes,Yes
CUST-14046,Justin,Davis,Male,45,36-50,1978-11-03,Married,Master,Professional,Self-Employed,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-14869,Betty,Hill,Female,43,36-50,1980-07-04,Married,Bachelor,Professional,Salaried,High Risk,Silver,Active,Yes,Yes,No,Yes
CUST-23557,Jeffrey,Nelson,Male,50,36-50,1973-08-03,Married,Master,Professional,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-25311,Emma,Garcia,Female,39,36-50,1984-09-21,Divorced,Bachelor,Management,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,No
CUST-26764,Anna,Nguyen,Female,42,36-50,1982-01-29,Divorced,Associate,Services,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-14689,Katherine,Wilson,Female,43,36-50,1981-02-09,Married,Master,Management,Salaried,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-11024,Amanda,Clark,Female,64,51-65,1959-12-02,Divorced,Bachelor,Healthcare,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-21622,Robert,Brown,Male,39,36-50,1985-05-12,Single,Bachelor,Management,Self-Employed,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-27618,Emily,Taylor,Female,45,36-50,1979-02-16,Single,Bachelor,Sales,Self-Employed,Standard,Silver,Inactive,No,Yes,Yes,Yes
CUST-21125,Anthony,Martin,Male,43,36-50,1981-02-14,Married,High School,Logistics,Salaried,Emerging,Bronze,Active,No,Yes,No,Yes
CUST-21744,Mary,Jones,Female,57,51-65,1967-01-19,Divorced,Associate,Administrative,Salaried,Standard,Silver,Dormant,No,Yes,No,Yes
CUST-22147,Eric,Lopez,Male,32,26-35,1992-02-21,Single,Doctorate,Professional,Salaried,Premium,Gold,Active,No,Yes,No,Yes
CUST-28977,Sharon,Lewis,Female,37,36-50,1987-04-24,Divorced,High School,Skilled Labor,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-21108,Mary,Johnson,Female,46,36-50,1978-02-09,Divorced,High School,Administrative,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-12623,Patrick,Nguyen,Male,56,51-65,1968-02-03,Divorced,Associate,Administrative,Salaried,Emerging,Silver,Active,Yes,Yes,No,Yes
CUST-13212,Christine,Martin,Female,61,51-65,1962-11-11,Married,High School,Skilled Labor,Salaried,Emerging,Silver,Active,No,Yes,Yes,Yes
CUST-18486,Margaret,Walker,Female,42,36-50,1982-05-17,Married,High School,Logistics,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,No
CUST-15666,Jessica,Taylor,Female,38,36-50,1985-12-12,Married,Bachelor,Technology,Self-Employed,Emerging,Silver,Active,No,Yes,Yes,No
CUST-16528,Donna,Thomas,Female,66,65+,1958-06-09,Married,Associate,Skilled Labor,Self-Employed,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-15894,Gary,Martin,Male,57,51-65,1967-06-30,Divorced,High School,Services,Salaried,Standard,Bronze,Inactive,No,Yes,Yes,No
CUST-23756,Nicole,Jackson,Female,39,36-50,1984-10-06,Single,Bachelor,Professional,Salaried,Premium,Platinum,Inactive,Yes,Yes,Yes,Yes
CUST-29975,Anna,Jones,Female,18,18-25,2005-09-08,Single,High School,Administrative,Salaried,Emerging,Bronze,Active,No,Yes,Yes,Yes
CUST-21920,Donna,Young,Female,51,51-65,1973-04-08,Married,High School,Sales,Salaried,Premium,Silver,Active,No,Yes,Yes,Yes
CUST-19196,Patrick,Robinson,Male,40,36-50,1984-04-11,Married,Master,Management,Self-Employed,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-24378,Christine,Thomas,Female,38,36-50,1986-06-10,Divorced,Master,Technology,Salaried,Premium,Platinum,Dormant,Yes,Yes,Yes,Yes
CUST-28218,John,Gonzalez,Male,60,51-65,1964-05-18,Married,Master,Management,Salaried,High Value,Platinum,Active,Yes,Yes,No,No
CUST-25174,Anthony,Rodriguez,Male,45,36-50,1979-04-16,Divorced,High School,Skilled Labor,Salaried,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-12112,Stephen,Williams,Male,47,36-50,1976-11-04,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,Yes,No,Yes,No
CUST-24964,Brandon,Clark,Male,27,26-35,1997-04-28,Single,Master,Technology,Salaried,Standard,Gold,Active,Yes,Yes,Yes,No
CUST-23605,Brian,Williams,Male,36,36-50,1987-07-25,Married,High School,Skilled Labor,Salaried,Emerging,Bronze,Active,Yes,Yes,Yes,No
CUST-23316,William,Martin,Male,21,18-25,2002-08-25,Single,Bachelor,Professional,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-21148,Brian,Jackson,Male,44,36-50,1979-10-12,Divorced,High School,Services,Self-Employed,Emerging,Silver,Active,Yes,No,Yes,Yes
CUST-22142,Barbara,Baker,Female,38,36-50,1986-05-15,Married,High School,Skilled Labor,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-18680,Anthony,Clark,Male,34,26-35,1989-11-25,Married,High School,Skilled Labor,Salaried,Standard,Bronze,Dormant,Yes,Yes,Yes,No
CUST-17160,Dorothy,Clark,Female,31,26-35,1993-04-09,Married,Master,Management,Salaried,Premium,Gold,Active,Yes,No,No,No
CUST-13572,Rebecca,Anderson,Female,45,36-50,1978-07-14,Married,Bachelor,Professional,Salaried,Standard,Gold,Active,Yes,No,Yes,Yes
CUST-23790,Sandra,Thompson,Female,29,26-35,1994-12-25,Single,Bachelor,Finance,Salaried,Standard,Silver,Inactive,Yes,Yes,Yes,Yes
CUST-10559,Sharon,Walker,Female,53,51-65,1970-07-31,Married,Associate,Sales,Salaried,Premium,Silver,Active,No,Yes,Yes,Yes
CUST-21613,Jacob,Green,Male,43,36-50,1980-10-10,Married,High School,Sales,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-14376,John,Flores,Male,48,36-50,1975-07-08,Married,Associate,Sales,Self-Employed,Standard,Gold,Dormant,Yes,Yes,No,Yes
CUST-15865,Betty,Jones,Female,36,36-50,1987-12-25,Married,Master,Technology,Salaried,High Value,Platinum,Active,Yes,Yes,Yes,Yes
CUST-28145,Jonathan,Allen,Male,19,18-25,2005-02-12,Single,Bachelor,Student,Unemployed,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-21506,Helen,Robinson,Female,44,36-50,1980-03-30,Married,Doctorate,Technology,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-27283,Andrew,Clark,Male,36,36-50,1987-08-05,Married,High School,Logistics,Salaried,Emerging,Bronze,Active,Yes,Yes,Yes,Yes
CUST-23249,Linda,Nelson,Female,48,36-50,1976-05-15,Divorced,Bachelor,Professional,Salaried,Premium,Platinum,Active,Yes,Yes,No,Yes
CUST-22684,Jeffrey,Ramirez,Male,48,36-50,1976-05-04,Married,Associate,Healthcare,Self-Employed,Premium,Silver,Dormant,No,Yes,Yes,Yes
CUST-22728,Stephanie,Allen,Female,50,36-50,1973-09-15,Married,Associate,Skilled Labor,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-20568,Matthew,Lee,Male,18,18-25,2005-11-19,Single,Master,Healthcare,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-15737,Lisa,Brown,Female,44,36-50,1979-09-24,Married,Master,Technology,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-29313,Jason,Scott,Male,60,51-65,1964-06-15,Single,Bachelor,Technology,Self-Employed,High Value,Gold,Active,Yes,No,Yes,Yes
CUST-25836,Shirley,Johnson,Female,59,51-65,1964-08-29,Married,Bachelor,Technology,Self-Employed,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-19809,Stephanie,Thomas,Female,44,36-50,1979-07-15,Single,High School,Administrative,Salaried,Emerging,Silver,Active,No,Yes,No,No
CUST-25119,Joshua,Martinez,Male,30,26-35,1993-11-15,Single,Bachelor,Professional,Salaried,Premium,Silver,Active,No,Yes,Yes,No
CUST-22275,Jason,Smith,Male,30,26-35,1993-09-14,Single,Associate,Administrative,Salaried,Standard,Silver,Active,Yes,No,Yes,No
CUST-20908,Matthew,Miller,Male,52,51-65,1972-03-08,Married,Master,Professional,Contract,High Value,Platinum,Active,Yes,No,Yes,Yes
CUST-18288,Benjamin,Nguyen,Male,45,36-50,1979-01-31,Married,Associate,Services,Self-Employed,Standard,Bronze,Active,No,No,Yes,Yes
CUST-11471,Katherine,Davis,Female,31,26-35,1992-10-07,Married,Bachelor,Finance,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-19271,Eric,Moore,Male,40,36-50,1984-05-27,Married,Master,Management,Salaried,High Value,Gold,Active,Yes,Yes,Yes,Yes
CUST-27674,William,King,Male,26,26-35,1997-11-19,Single,Bachelor,Healthcare,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-26587,Anthony,Brown,Male,28,26-35,1996-01-29,Single,High School,Skilled Labor,Salaried,Standard,Bronze,Inactive,No,Yes,Yes,Yes
CUST-28594,Margaret,Wilson,Female,32,26-35,1992-06-07,Married,Bachelor,Finance,Self-Employed,Premium,Gold,Active,Yes,No,Yes,Yes
CUST-28148,Justin,Nguyen,Male,39,36-50,1984-11-07,Single,High School,Sales,Salaried,Emerging,Silver,Dormant,No,Yes,Yes,Yes
CUST-20405,Laura,Hall,Female,32,26-35,1992-01-09,Married,Bachelor,Management,Salaried,Emerging,Silver,Active,No,Yes,Yes,Yes
CUST-28656,Nancy,Anderson,Female,27,26-35,1996-08-05,Single,Bachelor,Technology,Self-Employed,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-20654,Emily,Ramirez,Female,47,36-50,1977-05-27,Married,Master,Professional,Self-Employed,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-22535,Ronald,Taylor,Male,38,36-50,1985-11-28,Married,High School,Skilled Labor,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-17062,Mary,Garcia,Female,18,18-25,2005-08-16,Single,High School,Logistics,Self-Employed,Emerging,Bronze,Dormant,No,Yes,Yes,No
CUST-14640,Anna,Clark,Female,52,51-65,1972-02-19,Married,Associate,Skilled Labor,Salaried,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-12877,Kevin,King,Male,56,51-65,1968-01-13,Married,High School,Skilled Labor,Salaried,Emerging,Silver,Active,No,Yes,No,Yes
CUST-21752,Deborah,Sanchez,Female,37,36-50,1987-01-09,Married,Doctorate,Management,Salaried,Premium,Platinum,Active,Yes,Yes,No,Yes
CUST-14654,Melissa,Gonzalez,Female,32,26-35,1992-06-04,Married,Bachelor,Management,Self-Employed,Standard,Gold,Active,No,Yes,Yes,Yes
CUST-23890,Helen,Williams,Female,27,26-35,1997-04-08,Married,Bachelor,Sales,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-12253,Linda,Brown,Female,43,36-50,1981-04-02,Single,High School,Skilled Labor,Salaried,Standard,Bronze,Active,No,No,No,No
CUST-19273,Jessica,Williams,Female,42,36-50,1981-08-28,Married,Bachelor,Sales,Salaried,Standard,Gold,Active,Yes,No,Yes,Yes
CUST-17153,Ashley,Hernandez,Female,61,51-65,1962-12-30,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-11870,Michelle,Gonzalez,Female,18,18-25,2006-06-30,Single,Bachelor,Technology,Salaried,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-21404,Andrew,Green,Male,36,36-50,1987-10-15,Married,High School,Skilled Labor,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-19713,Jonathan,Martinez,Male,29,26-35,1995-04-05,Single,Associate,Sales,Salaried,Standard,Bronze,Inactive,Yes,Yes,Yes,Yes
CUST-23056,Dorothy,Lee,Female,41,36-50,1982-10-07,Widowed,Doctorate,Management,Salaried,Standard,Platinum,Active,Yes,Yes,No,Yes
CUST-24801,Kimberly,Johnson,Female,32,26-35,1991-10-30,Single,Associate,Sales,Salaried,Emerging,Silver,Inactive,Yes,Yes,No,Yes
CUST-15533,Kathleen,Sanchez,Female,52,51-65,1971-10-03,Divorced,High School,Administrative,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-27821,Katherine,Moore,Female,50,36-50,1973-12-25,Married,Bachelor,Technology,Salaried,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-25547,Elizabeth,Robinson,Female,26,26-35,1997-07-06,Married,High School,Sales,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-11200,Patrick,Baker,Male,61,51-65,1962-11-22,Married,Associate,Sales,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
