Customer_ID,First_Name,Last_Name,Gender,Age,Date_of_Birth,Marital_Status,Education,Occupation,Employment_Status,Annual_Income,City,State,Region,Branch_ID,Branch_Name,Account_Type,Account_Open_Date,Customer_Tenure_Years,Account_Balance,Savings_Balance,Current_Account_Balance,Number_of_Products,Credit_Card,Debit_Card,Online_Banking,Mobile_Banking,Credit_Score,Credit_Score_Category,Existing_Loans,Outstanding_Debt,Debt_to_Income_Ratio,Loan_ID,Loan_Type,Loan_Application_Date,Loan_Amount,Interest_Rate,Loan_Tenure_Months,Monthly_Installment,Loan_Status,Approval_Date,Loan_Purpose,Risk_Category,Default_Flag,Default_Probability,Customer_Segment,Customer_Status,Last_Transaction_Date,Age_Group,Income_Group,Balance_Category,Loan_Amount_Category,Customer_Tenure_Group,Debt_to_Income_Category,Customer_Value_Category,Loan_Approval_Flag,Monthly_Income,Estimated_Annual_Interest
CUST-19657,Stephanie,Allen,Female,46,1977-08-15,Married,High School,Services,Salaried,37100.0,Miami,FL,South,BR-010,Miami Coastal Branch,Savings,2021-12-30,2.5,8165.12,6591.66,1573.46,2,No,Yes,Yes,Yes,682,Good (670-739),1,10284.12,0.2772,LN-109657,Home Loan,2024-06-02,100500.0,6.12,240,726.99,Approved,2024-06-05,Refinance,Low Risk,0,0.0135,Emerging,Active,2024-06-16,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Large ($75k-$200k),Developing (1-3 yrs),Moderate (20-35%),Bronze,1,3091.67,6150.6
CUST-22460,William,Martinez,Male,54,1969-09-27,Married,High School,Logistics,Salaried,55600.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Checking,2018-11-24,5.6,15582.76,11423.08,4159.68,3,No,Yes,Yes,Yes,716,Good (670-739),0,9668.84,0.1739,LN-112460,Business Loan,2024-03-04,62800.0,8.85,36,1992.64,Pending,,Equipment Purchase,Low Risk,0,0.0173,Standard,Active,2024-06-21,51-65,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Medium ($25k-$75k),Established (3-7 yrs),Low (<20%),Silver,0,4633.33,5557.8
CUST-29617,Samantha,Martinez,Female,20,2003-08-23,Married,Bachelor,Healthcare,Salaried,106300.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Money Market,2022-11-24,1.6,18909.15,11251.38,7657.77,3,Yes,Yes,Yes,Yes,660,Fair (580-669),0,25724.6,0.242,LN-119617,Personal Loan,2021-06-11,14100.0,13.23,12,1260.9,Approved,2021-06-16,Debt Consolidation,Medium Risk,0,0.0786,Premium,Active,2024-06-09,18-25,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Small ($10k-$25k),Developing (1-3 yrs),Moderate (20-35%),Gold,1,8858.33,1865.43
CUST-21777,Brandon,Johnson,Male,18,2006-05-26,Single,Master,Management,Salaried,57300.0,Phoenix,AZ,West,BR-014,Phoenix Valley Branch,Money Market,2023-12-31,0.5,32843.44,20437.58,12405.86,3,No,Yes,Yes,Yes,704,Good (670-739),1,22117.8,0.386,LN-111777,Auto Loan,2023-12-13,19600.0,7.81,60,395.64,Approved,2023-12-22,New Vehicle,Low Risk,0,0.0262,Emerging,Active,2024-05-26,18-25,Lower-Middle ($35k-$60k),Healthy ($25k-$75k),Small ($10k-$25k),New (<1 yr),Manageable (36-49%),Silver,1,4775.0,1530.76
CUST-28126,Kevin,Thompson,Male,39,1985-01-03,Married,High School,Skilled Labor,Salaried,42000.0,Philadelphia,PA,Northeast,BR-003,Philadelphia Central Branch,Checking,2023-10-19,0.7,15628.12,12277.71,3350.41,3,No,Yes,Yes,Yes,716,Good (670-739),1,12356.4,0.2942,LN-118126,Personal Loan,2021-06-07,4900.0,12.23,48,129.59,Rejected,,Major Purchase,Low Risk,0,0.0425,Emerging,Active,2024-06-08,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Micro (<$10k),New (<1 yr),Moderate (20-35%),Silver,0,3500.0,599.27
CUST-24951,Sharon,Moore,Female,36,1987-07-03,Single,Doctorate,Professional,Self-Employed,122700.0,Seattle,WA,West,BR-012,Seattle Sound Branch,Savings,2020-02-05,4.4,16800.81,9855.63,6945.18,3,Yes,No,Yes,Yes,644,Fair (580-669),2,61460.43,0.5009,LN-114951,Home Loan,2022-07-14,429800.0,7.76,360,3082.11,Rejected,,Home Purchase,Medium Risk,0,0.0638,Standard,Active,2024-06-22,36-50,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Jumbo (>=$200k),Established (3-7 yrs),Critical (>=50%),Gold,0,10225.0,33352.48
CUST-23959,Brenda,Lee,Female,48,1975-11-08,Married,Bachelor,Professional,Contract,89300.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Checking,2020-04-18,4.2,30739.81,24148.86,6590.95,2,No,Yes,Yes,Yes,726,Good (670-739),1,34050.09,0.3813,LN-113959,Home Loan,2021-07-17,361000.0,5.46,360,2040.67,Approved,2021-07-31,Home Purchase,Low Risk,0,0.0106,Premium,Active,2024-06-08,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Jumbo (>=$200k),Established (3-7 yrs),Manageable (36-49%),Gold,1,7441.67,19710.6
CUST-16194,Laura,Ramirez,Female,39,1984-08-02,Single,Bachelor,Technology,Salaried,125300.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Money Market,2020-12-30,3.5,89402.54,55646.89,33755.65,3,Yes,Yes,Yes,Yes,721,Good (670-739),0,37189.04,0.2968,LN-106194,Personal Loan,2022-01-31,26500.0,12.4,36,885.25,Rejected,,Debt Consolidation,Low Risk,0,0.0406,High Value,Active,2024-05-18,36-50,Upper-Middle ($100k-$150k),High ($75k-$150k),Medium ($25k-$75k),Established (3-7 yrs),Moderate (20-35%),Gold,0,10441.67,3286.0
CUST-27682,Katherine,Anderson,Female,38,1986-05-04,Married,Master,Management,Salaried,107500.0,Philadelphia,PA,Northeast,BR-003,Philadelphia Central Branch,Money Market,2023-07-01,1.0,29183.44,19939.24,9244.2,5,Yes,Yes,Yes,Yes,653,Fair (580-669),1,14071.75,0.1309,LN-117682,Education Loan,2022-07-10,73900.0,6.13,60,1433.17,Approved,2022-07-22,Undergraduate Studies,Low Risk,0,0.0209,Emerging,Active,2024-06-14,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),Developing (1-3 yrs),Low (<20%),Gold,1,8958.33,4530.07
CUST-14716,Ryan,Wilson,Male,53,1971-04-08,Single,Bachelor,Professional,Salaried,82100.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Savings,2012-09-12,11.8,8483.92,7103.94,1379.98,4,Yes,No,Yes,No,693,Good (670-739),2,25106.18,0.3058,LN-104716,Home Loan,2023-05-05,359500.0,6.15,360,2190.18,Rejected,,Home Purchase,Low Risk,0,0.013,Premium,Active,2024-06-01,51-65,Middle ($60k-$100k),Moderate ($5k-$25k),Jumbo (>=$200k),Veteran (10+ yrs),Moderate (20-35%),Silver,0,6841.67,22109.25
CUST-26226,Carol,Robinson,Female,42,1981-11-04,Single,High School,Skilled Labor,Self-Employed,69700.0,Miami,FL,South,BR-010,Miami Coastal Branch,Checking,2009-11-24,14.6,22182.36,17798.31,4384.05,5,No,Yes,No,Yes,718,Good (670-739),0,20226.94,0.2902,LN-116226,Education Loan,2021-05-13,35000.0,6.42,84,518.38,Approved,2021-05-22,Undergraduate Studies,Low Risk,0,0.0167,Standard,Active,2024-06-12,36-50,Middle ($60k-$100k),Moderate ($5k-$25k),Medium ($25k-$75k),Veteran (10+ yrs),Moderate (20-35%),Silver,1,5808.33,2247.0
CUST-16518,Jennifer,Allen,Female,41,1982-12-13,Married,High School,Administrative,Salaried,35300.0,Seattle,WA,West,BR-012,Seattle Sound Branch,Certificate of Deposit,2020-02-05,4.4,14252.68,10782.62,3470.06,5,Yes,Yes,No,Yes,788,Very Good (740-799),1,8507.3,0.241,LN-106518,Personal Loan,2023-10-30,9100.0,11.11,36,298.4,Approved,2023-11-03,Debt Consolidation,Low Risk,0,0.0116,Standard,Inactive,2024-04-25,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Micro (<$10k),Established (3-7 yrs),Moderate (20-35%),Bronze,1,2941.67,1011.01
CUST-25763,Betty,Allen,Female,42,1981-08-17,Married,Master,Technology,Salaried,142600.0,Charlotte,NC,South,BR-009,Charlotte Queen City Branch,Savings,2022-03-13,2.3,103095.7,74424.92,28670.78,3,Yes,Yes,Yes,No,820,Excellent (800-850),0,19564.72,0.1372,LN-115763,Personal Loan,2024-06-01,42700.0,9.69,60,900.75,Approved,2024-06-15,Wedding,Low Risk,0,0.008,High Value,Inactive,2024-05-13,36-50,Upper-Middle ($100k-$150k),High ($75k-$150k),Medium ($25k-$75k),Developing (1-3 yrs),Low (<20%),Platinum,1,11883.33,4137.63
CUST-12334,Michelle,Ramirez,Female,71,1953-04-06,Widowed,High School,Retired,Retired,35000.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Savings,2020-03-13,4.3,16977.42,10518.21,6459.21,1,Yes,No,Yes,Yes,784,Very Good (740-799),1,2765.0,0.079,LN-102334,Home Loan,2022-10-04,109400.0,3.79,180,797.75,Approved,2022-10-10,Refinance,Low Risk,0,0.008,Standard,Active,2024-06-09,65+,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Large ($75k-$200k),Established (3-7 yrs),Low (<20%),Silver,1,2916.67,4146.26
CUST-12456,Brian,Flores,Male,42,1982-02-10,Married,Master,Management,Salaried,260200.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Savings,2023-07-01,1.0,7959.69,4993.53,2966.16,5,Yes,Yes,Yes,Yes,758,Very Good (740-799),1,28648.02,0.1101,LN-102456,Education Loan,2021-12-23,85000.0,4.72,120,889.97,Approved,2022-01-02,Graduate School,Low Risk,0,0.008,Premium,Inactive,2024-02-06,36-50,High (>=$150k),Moderate ($5k-$25k),Large ($75k-$200k),Developing (1-3 yrs),Low (<20%),Platinum,1,21683.33,4012.0
CUST-29906,Anthony,Torres,Male,43,1981-05-01,Single,High School,Services,Salaried,35400.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Checking,2021-10-18,2.7,9150.02,7098.45,2051.57,4,Yes,Yes,Yes,Yes,735,Good (670-739),1,11143.92,0.3148,LN-119906,Auto Loan,2021-01-02,15800.0,7.2,60,314.35,Approved,2021-01-14,New Vehicle,Low Risk,0,0.0121,Standard,Active,2024-06-02,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Small ($10k-$25k),Developing (1-3 yrs),Moderate (20-35%),Bronze,1,2950.0,1137.6
CUST-23152,Timothy,Thomas,Male,36,1987-11-28,Single,Associate,Skilled Labor,Salaried,47400.0,Phoenix,AZ,West,BR-014,Phoenix Valley Branch,Checking,2021-05-25,3.1,14184.55,10379.59,3804.96,2,Yes,Yes,Yes,Yes,697,Good (670-739),2,10883.04,0.2296,LN-113152,Home Loan,2021-09-22,176200.0,5.45,180,1435.03,Approved,2021-09-28,Home Purchase,Low Risk,0,0.0085,Standard,Active,2024-05-28,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Large ($75k-$200k),Established (3-7 yrs),Moderate (20-35%),Silver,1,3950.0,9602.9
CUST-29483,Christine,Adams,Female,64,1959-08-08,Single,Associate,Skilled Labor,Salaried,57600.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Savings,2023-11-24,0.6,8993.85,6329.32,2664.53,2,Yes,Yes,Yes,No,744,Very Good (740-799),0,14808.96,0.2571,LN-119483,Home Loan,2023-10-26,176700.0,5.26,360,976.84,Approved,2023-11-06,Home Improvement,Low Risk,0,0.008,Emerging,Active,2024-05-30,51-65,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Large ($75k-$200k),New (<1 yr),Moderate (20-35%),Silver,1,4800.0,9294.42
CUST-12526,George,Martinez,Male,30,1993-10-04,Single,Bachelor,Professional,Salaried,76600.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Money Market,2021-07-01,3.0,13051.04,7301.56,5749.48,3,Yes,Yes,Yes,Yes,840,Excellent (800-850),1,10555.48,0.1378,LN-102526,Education Loan,2023-02-22,31400.0,4.18,84,431.81,Approved,2023-03-04,Graduate School,Low Risk,0,0.008,Standard,Active,2024-06-08,26-35,Middle ($60k-$100k),Moderate ($5k-$25k),Medium ($25k-$75k),Established (3-7 yrs),Low (<20%),Silver,1,6383.33,1312.52
CUST-11685,Donald,Clark,Male,48,1975-12-17,Married,Associate,Skilled Labor,Salaried,41900.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Savings,2023-02-05,1.4,10212.3,5763.08,4449.22,2,No,Yes,Yes,Yes,709,Good (670-739),2,12259.94,0.2926,LN-101685,Auto Loan,2024-02-15,18700.0,7.48,48,451.97,Approved,2024-02-26,New Vehicle,Low Risk,0,0.0162,Emerging,Dormant,2023-11-10,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Small ($10k-$25k),Developing (1-3 yrs),Moderate (20-35%),Bronze,1,3491.67,1398.76
CUST-29680,Jennifer,White,Female,42,1982-04-19,Married,Bachelor,Professional,Salaried,109700.0,Charlotte,NC,South,BR-009,Charlotte Queen City Branch,Money Market,2021-07-01,3.0,108118.07,64207.2,43910.87,3,Yes,Yes,Yes,Yes,827,Excellent (800-850),2,18824.52,0.1716,LN-119680,Auto Loan,2021-07-19,43000.0,5.4,60,819.37,Approved,2021-07-27,Used Vehicle,Low Risk,0,0.008,Premium,Active,2024-06-04,36-50,Upper-Middle ($100k-$150k),High ($75k-$150k),Medium ($25k-$75k),Established (3-7 yrs),Low (<20%),Platinum,1,9141.67,2322.0
CUST-28047,Betty,Taylor,Female,31,1993-05-06,Single,Bachelor,Management,Salaried,120100.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Savings,2023-10-19,0.7,33363.0,25195.99,8167.01,2,Yes,Yes,No,Yes,699,Good (670-739),2,13102.91,0.1091,LN-118047,Home Loan,2024-06-01,487500.0,5.32,240,3304.08,Approved,2024-06-04,Refinance,Low Risk,0,0.008,Premium,Active,2024-06-20,26-35,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Jumbo (>=$200k),New (<1 yr),Low (<20%),Gold,1,10008.33,25935.0
CUST-15497,Kathleen,Clark,Female,41,1983-03-09,Married,Master,Management,Salaried,160900.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Money Market,2018-08-07,5.9,97526.5,63132.34,34394.16,5,No,Yes,Yes,Yes,607,Fair (580-669),2,88495.0,0.55,LN-105497,Home Loan,2022-09-29,550000.0,8.85,180,5529.5,Pending,,Home Purchase,Medium Risk,0,0.1338,Standard,Active,2024-06-05,36-50,High (>=$150k),High ($75k-$150k),Jumbo (>=$200k),Established (3-7 yrs),Critical (>=50%),Platinum,0,13408.33,48675.0
CUST-15536,Brandon,Robinson,Male,50,1973-10-08,Married,High School,Administrative,Salaried,78400.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Checking,2021-08-06,2.9,26205.0,21531.01,4673.99,4,Yes,Yes,Yes,Yes,800,Excellent (800-850),0,12653.76,0.1614,LN-105536,Auto Loan,2021-10-15,38500.0,5.89,48,902.23,Approved,2021-10-27,Used Vehicle,Low Risk,0,0.008,Standard,Active,2024-06-14,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Medium ($25k-$75k),Developing (1-3 yrs),Low (<20%),Silver,1,6533.33,2267.65
CUST-24360,Laura,Perez,Female,33,1991-01-12,Single,Associate,Healthcare,Self-Employed,48100.0,Miami,FL,South,BR-010,Miami Coastal Branch,Checking,2024-02-05,0.4,4400.11,3070.32,1329.79,2,Yes,Yes,No,Yes,716,Good (670-739),1,12025.0,0.25,LN-114360,Home Loan,2021-08-26,167700.0,5.24,240,1129.1,Approved,2021-09-03,Home Purchase,Low Risk,0,0.008,Emerging,Active,2024-06-03,26-35,Lower-Middle ($35k-$60k),Low (<$5k),Large ($75k-$200k),New (<1 yr),Moderate (20-35%),Silver,1,4008.33,8787.48
CUST-14455,Betty,Martin,Female,50,1974-03-20,Married,Associate,Administrative,Salaried,54100.0,Philadelphia,PA,Northeast,BR-003,Philadelphia Central Branch,Money Market,2020-12-30,3.5,11300.32,7007.52,4292.8,4,No,Yes,Yes,No,651,Fair (580-669),2,16495.09,0.3049,LN-104455,Personal Loan,2023-05-09,13700.0,13.02,36,461.74,Approved,2023-05-15,Medical Expenses,Medium Risk,0,0.1104,Standard,Active,2024-05-31,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Small ($10k-$25k),Established (3-7 yrs),Moderate (20-35%),Silver,1,4508.33,1783.74
CUST-16927,Kenneth,Hernandez,Male,25,1998-07-08,Single,Bachelor,Professional,Self-Employed,65700.0,Minneapolis,MN,Midwest,BR-006,Minneapolis Gateway Branch,Checking,2017-11-24,6.6,23479.74,15816.23,7663.51,1,Yes,Yes,Yes,No,649,Fair (580-669),1,20807.19,0.3167,LN-106927,Personal Loan,2021-03-13,14600.0,12.83,12,1302.87,Approved,2021-03-21,Major Purchase,Medium Risk,0,0.1167,Standard,Inactive,2024-01-07,18-25,Middle ($60k-$100k),Moderate ($5k-$25k),Small ($10k-$25k),Established (3-7 yrs),Moderate (20-35%),Silver,1,5475.0,1873.18
CUST-27717,Kenneth,White,Male,47,1977-05-26,Married,High School,Services,Salaried,49500.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Savings,2023-02-05,1.4,17605.75,10220.67,7385.08,2,Yes,Yes,Yes,Yes,635,Fair (580-669),3,25586.55,0.5169,LN-117717,Personal Loan,2022-04-22,13900.0,13.97,36,474.87,Rejected,,Home Renovation,High Risk,0,0.2903,Standard,Active,2024-06-14,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Small ($10k-$25k),Developing (1-3 yrs),Critical (>=50%),Silver,0,4125.0,1941.83
CUST-18036,Donald,Hall,Male,52,1972-05-19,Single,High School,Skilled Labor,Salaried,49700.0,Detroit,MI,Midwest,BR-005,Detroit Downtown Branch,Checking,2022-05-25,2.1,6270.03,3872.73,2397.3,2,No,Yes,Yes,Yes,825,Excellent (800-850),0,5327.84,0.1072,LN-108036,Auto Loan,2022-11-09,25300.0,4.45,36,752.03,Approved,2022-11-18,New Vehicle,Low Risk,0,0.008,Emerging,Active,2024-06-24,51-65,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Medium ($25k-$75k),Developing (1-3 yrs),Low (<20%),Silver,1,4141.67,1125.85
CUST-21824,Melissa,Walker,Female,43,1981-05-05,Widowed,Master,Management,Salaried,124400.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Checking,2016-06-30,8.0,12855.24,9541.39,3313.85,3,Yes,Yes,Yes,Yes,754,Very Good (740-799),1,12091.68,0.0972,LN-111824,Auto Loan,2024-05-05,40500.0,6.27,60,788.07,Approved,2024-05-17,New Vehicle,Low Risk,0,0.008,Premium,Active,2024-06-04,36-50,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Medium ($25k-$75k),Loyal (7-10 yrs),Low (<20%),Gold,1,10366.67,2539.35
CUST-10462,Sarah,Lee,Female,28,1996-02-04,Married,Bachelor,Management,Salaried,48200.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Money Market,2023-08-07,0.9,14168.77,10097.4,4071.37,4,Yes,No,No,Yes,754,Very Good (740-799),2,4868.2,0.101,LN-100462,Home Loan,2021-10-12,201100.0,4.06,240,1224.99,Approved,2021-10-22,Home Purchase,Low Risk,0,0.008,Emerging,Active,2024-05-26,26-35,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Jumbo (>=$200k),New (<1 yr),Low (<20%),Silver,1,4016.67,8164.66
CUST-20900,Ryan,Davis,Male,57,1967-04-14,Married,Associate,Administrative,Salaried,60800.0,Los Angeles,CA,West,BR-015,Los Angeles Metro Branch,Savings,2019-07-01,5.0,28492.38,19437.58,9054.8,3,No,Yes,No,Yes,788,Very Good (740-799),0,9940.8,0.1635,LN-110900,Personal Loan,2024-05-16,6100.0,9.96,24,281.37,Approved,2024-05-26,Debt Consolidation,Low Risk,0,0.008,Standard,Active,2024-06-18,51-65,Middle ($60k-$100k),Healthy ($25k-$75k),Micro (<$10k),Established (3-7 yrs),Low (<20%),Silver,1,5066.67,607.56
CUST-25312,Kimberly,Anderson,Female,43,1981-01-18,Married,High School,Services,Salaried,36400.0,Los Angeles,CA,West,BR-015,Los Angeles Metro Branch,Savings,2018-07-01,6.0,21163.81,15816.02,5347.79,3,Yes,Yes,No,Yes,744,Very Good (740-799),1,19408.48,0.5332,LN-115312,Business Loan,2023-07-18,54200.0,9.48,60,1137.77,Rejected,,Working Capital,Medium Risk,0,0.0532,Standard,Active,2024-06-15,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Medium ($25k-$75k),Established (3-7 yrs),Critical (>=50%),Silver,0,3033.33,5138.16
CUST-12614,Michelle,Harris,Female,41,1983-05-18,Married,Master,Technology,Contract,133100.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Savings,2020-10-18,3.7,50134.94,32579.98,17554.96,3,Yes,Yes,No,No,656,Fair (580-669),3,38492.52,0.2892,LN-102614,Home Loan,2021-07-20,531800.0,6.04,240,3822.26,Rejected,,Home Purchase,Low Risk,0,0.0202,Standard,Active,2024-06-23,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Jumbo (>=$200k),Established (3-7 yrs),Moderate (20-35%),Gold,0,11091.67,32120.72
CUST-19869,Dorothy,Green,Female,35,1988-08-04,Married,Associate,Skilled Labor,Salaried,67700.0,Los Angeles,CA,West,BR-015,Los Angeles Metro Branch,Money Market,2022-03-13,2.3,43300.11,32931.74,10368.37,4,Yes,Yes,No,Yes,677,Good (670-739),1,14724.75,0.2175,LN-109869,Personal Loan,2024-01-08,5500.0,12.54,24,260.29,Approved,2024-01-15,Major Purchase,Medium Risk,0,0.0541,Premium,Active,2024-06-21,26-35,Middle ($60k-$100k),Healthy ($25k-$75k),Micro (<$10k),Developing (1-3 yrs),Moderate (20-35%),Silver,1,5641.67,689.7
CUST-29795,Karen,Miller,Female,44,1980-04-08,Married,High School,Skilled Labor,Salaried,37900.0,Minneapolis,MN,Midwest,BR-006,Minneapolis Gateway Branch,Savings,2004-11-24,19.6,25512.04,20051.71,5460.33,2,Yes,Yes,No,Yes,699,Good (670-739),4,10918.99,0.2881,LN-119795,Personal Loan,2023-10-12,3200.0,12.24,24,150.99,Approved,2023-10-19,Wedding,Medium Risk,0,0.0522,Standard,Active,2024-05-17,36-50,Lower-Middle ($35k-$60k),Healthy ($25k-$75k),Micro (<$10k),Veteran (10+ yrs),Moderate (20-35%),Silver,1,3158.33,391.68
CUST-20106,Benjamin,Young,Male,43,1980-12-11,Single,Bachelor,Professional,Salaried,90500.0,Philadelphia,PA,Northeast,BR-003,Philadelphia Central Branch,Checking,2022-09-12,1.8,26833.17,15751.17,11082.0,3,Yes,Yes,Yes,Yes,742,Very Good (740-799),0,23530.0,0.26,LN-110106,Home Loan,2023-06-20,259900.0,5.07,180,2064.76,Approved,2023-07-03,Home Purchase,Low Risk,0,0.008,Premium,Active,2024-06-14,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Jumbo (>=$200k),Developing (1-3 yrs),Moderate (20-35%),Gold,1,7541.67,13176.93
CUST-24339,William,Moore,Male,23,2000-09-16,Single,Bachelor,Professional,Salaried,85000.0,Philadelphia,PA,Northeast,BR-003,Philadelphia Central Branch,Money Market,2019-07-01,5.0,15427.94,11092.62,4335.32,2,No,Yes,Yes,No,760,Very Good (740-799),0,18955.0,0.223,LN-114339,Business Loan,2023-09-05,98400.0,8.62,24,4478.24,Approved,2023-09-18,Business Expansion,Low Risk,0,0.0112,Premium,Active,2024-06-27,18-25,Middle ($60k-$100k),Moderate ($5k-$25k),Large ($75k-$200k),Established (3-7 yrs),Moderate (20-35%),Gold,1,7083.33,8482.08
CUST-15365,Ashley,Jones,Female,57,1967-04-27,Married,Bachelor,Technology,Salaried,63300.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Checking,2017-07-01,7.0,11877.17,8491.93,3385.24,5,No,Yes,Yes,Yes,658,Fair (580-669),0,15875.64,0.2508,LN-105365,Personal Loan,2023-03-10,5900.0,12.88,24,280.16,Approved,2023-03-14,Home Renovation,Medium Risk,0,0.0813,Standard,Active,2024-05-18,51-65,Middle ($60k-$100k),Moderate ($5k-$25k),Micro (<$10k),Loyal (7-10 yrs),Moderate (20-35%),Silver,1,5275.0,759.92
CUST-21922,Edward,Lopez,Male,47,1977-04-14,Single,Bachelor,Management,Self-Employed,80100.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Savings,2024-03-13,0.3,21082.68,15052.26,6030.42,3,No,Yes,No,No,719,Good (670-739),2,13953.42,0.1742,LN-111922,Auto Loan,2023-11-28,21900.0,6.48,72,367.93,Approved,2023-12-04,Refinance Auto,Low Risk,0,0.008,Premium,Active,2024-06-23,36-50,Middle ($60k-$100k),Moderate ($5k-$25k),Small ($10k-$25k),New (<1 yr),Low (<20%),Silver,1,6675.0,1419.12
CUST-11992,Joshua,Davis,Male,51,1972-10-04,Married,Master,Professional,Salaried,102100.0,Minneapolis,MN,Midwest,BR-006,Minneapolis Gateway Branch,Savings,2021-07-01,3.0,42003.2,30210.42,11792.78,5,No,Yes,Yes,Yes,789,Very Good (740-799),0,8739.76,0.0856,LN-101992,Home Loan,2021-01-05,488100.0,3.56,360,2208.17,Approved,2021-01-12,Home Purchase,Low Risk,0,0.008,Premium,Active,2024-06-28,51-65,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Jumbo (>=$200k),Established (3-7 yrs),Low (<20%),Gold,1,8508.33,17376.36
CUST-29653,Cynthia,Lee,Female,18,2006-05-21,Single,Associate,Sales,Self-Employed,50600.0,Minneapolis,MN,Midwest,BR-006,Minneapolis Gateway Branch,Money Market,2023-12-31,0.5,32671.18,19438.25,13232.93,1,Yes,Yes,No,Yes,585,Fair (580-669),3,31301.16,0.6186,LN-119653,Auto Loan,2021-03-22,16700.0,10.04,60,355.15,Rejected,,New Vehicle,Very High Risk,0,0.3159,High Risk,Inactive,2024-02-06,18-25,Lower-Middle ($35k-$60k),Healthy ($25k-$75k),Small ($10k-$25k),New (<1 yr),Critical (>=50%),Silver,0,4216.67,1676.68
CUST-13947,Barbara,Johnson,Female,34,1989-11-30,Single,High School,Skilled Labor,Salaried,23500.0,Phoenix,AZ,West,BR-014,Phoenix Valley Branch,Money Market,2019-11-24,4.6,11236.55,6210.29,5026.26,3,Yes,No,Yes,Yes,619,Fair (580-669),3,11566.7,0.4922,LN-103947,Personal Loan,2024-02-04,3400.0,14.83,36,117.58,Rejected,,Home Renovation,Very High Risk,0,0.3313,Standard,Active,2024-06-16,26-35,Low (<$35k),Moderate ($5k-$25k),Micro (<$10k),Established (3-7 yrs),Manageable (36-49%),Bronze,0,1958.33,504.22
CUST-11576,Jason,Green,Male,42,1981-12-11,Widowed,High School,Services,Salaried,40300.0,Minneapolis,MN,Midwest,BR-006,Minneapolis Gateway Branch,Checking,2021-04-19,3.2,14725.7,11941.57,2784.13,3,Yes,Yes,Yes,Yes,779,Very Good (740-799),1,10582.78,0.2626,LN-101576,Home Loan,2023-05-16,170500.0,4.42,360,855.81,Approved,2023-05-28,Home Purchase,Low Risk,0,0.008,Standard,Active,2024-05-22,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Large ($75k-$200k),Established (3-7 yrs),Moderate (20-35%),Bronze,1,3358.33,7536.1
